pcm_loudness_sma = 0.105790
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.425448
pcm_loudness_sma = 0.073661
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.208922
pcm_loudness_sma = 0.100936
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.097050
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.130317
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.094086
pcm_loudness_sma = 0.118377
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.094086
pcm_loudness_sma = 0.126921
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.094086
pcm_loudness_sma = 0.088259
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.216273
pcm_loudness_sma = 0.091925
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.216273
pcm_loudness_sma = 0.080455
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.216273
pcm_loudness_sma = 0.083589
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.050494
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.030589
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.057445
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.091941
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.142144
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.158372
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.186636
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.191039
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.193337
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.163672
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.164427
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.149313
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.185971
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.212280
pcm_loudness_sma = 0.185971
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.212280
pcm_loudness_sma = 0.205521
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.425559
pcm_loudness_sma = 0.178979
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.213279
pcm_loudness_sma = 0.174350
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.431073
pcm_loudness_sma = 0.155702
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.217794
pcm_loudness_sma = 0.170310
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.217794
pcm_loudness_sma = 0.158714
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.219961
pcm_loudness_sma = 0.167470
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.446102
pcm_loudness_sma = 0.152254
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.676025
pcm_loudness_sma = 0.140208
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.665446
pcm_loudness_sma = 0.109836
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.439305
pcm_loudness_sma = 0.075656
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.209382
pcm_loudness_sma = 0.067597
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.057446
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.059493
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.227085
pcm_loudness_sma = 0.049341
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.227085
pcm_loudness_sma = 0.062475
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.463530
pcm_loudness_sma = 0.070312
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.468784
pcm_loudness_sma = 0.078192
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.468784
pcm_loudness_sma = 0.063181
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.232339
pcm_loudness_sma = 0.059529
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.062674
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.077686
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.081827
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.071398
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.096241
pcm_loudness_sma = 0.064713
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.096241
pcm_loudness_sma = 0.085397
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.096241
pcm_loudness_sma = 0.109658
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.077288
pcm_loudness_sma = 0.117563
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.112164
pcm_loudness_sma = 0.115945
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.112164
pcm_loudness_sma = 0.091088
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.228125
pcm_loudness_sma = 0.082694
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.193249
pcm_loudness_sma = 0.056568
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.193249
pcm_loudness_sma = 0.076243
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.093464
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.115877
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.088268
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.218932
pcm_loudness_sma = 0.059673
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.304335
pcm_loudness_sma = 0.068126
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.304335
pcm_loudness_sma = 0.086649
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.316780
pcm_loudness_sma = 0.106016
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.231377
pcm_loudness_sma = 0.070344
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.427270
pcm_loudness_sma = 0.080856
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.195893
pcm_loudness_sma = 0.052952
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.195893
pcm_loudness_sma = 0.075451
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.065374
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.114599
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.120354
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.147681
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.113005
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.106099
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.078337
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.077132
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.210059
pcm_loudness_sma = 0.064056
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.418372
pcm_loudness_sma = 0.071675
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.624484
pcm_loudness_sma = 0.081090
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.624149
pcm_loudness_sma = 0.085643
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.623225
pcm_loudness_sma = 0.050360
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.417112
pcm_loudness_sma = 0.061591
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.207388
pcm_loudness_sma = 0.045301
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.077916
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.073813
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.000000
pcm_loudness_sma = 0.099777
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.086591
pcm_loudness_sma = 0.089696
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.086591
pcm_loudness_sma = 0.094158
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.086591
pcm_loudness_sma = 0.064729
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.223917
pcm_loudness_sma = 0.080016
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.453891
pcm_loudness_sma = 0.059013
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.537017
pcm_loudness_sma = 0.076315
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.313100
pcm_loudness_sma = 0.054331
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.191916
pcm_loudness_sma = 0.063746
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.336465
pcm_loudness_sma = 0.082644
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.565637
pcm_loudness_sma = 0.095761
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.683504
pcm_loudness_sma = 0.097981
F0final_sma = 0.000000
voicingFinalUnclipped_sma = 0.502487
pcm_loudness_sma = 0.087669
F0final_sma = 0.000000
